text,label
نهار تع وسكي ااا زيطوط,1
الحمد لله العلاقات الاجتماعية عندنا في أقصى درجاتها ،😂في بلادنا الجار علابالو بيك وقتاش تدخل للدار ووقتاش تخرج، وقت… @user,0
قيمة التكلفة ارتفعت بهدا القدر لان الحجارة مستوردة من كوكب آخر .........................,0
Wache dakhale islame 7na ma3djabnache 7oukmel3askare ijibon fi sbayabe doula madaniya machi 3askaria,0
Tnaket,1
هههههههههه ههههههه كي شغل فريت أوملات وحدها والبيض وحدو,0
الجزائر الجديدة,0
كي انت كي ربراب كي كونيناف سركاجي يليق بكم,1
موقف شجاع,0
خليه يقعد عليه ماتشريش زيت ربراب,1
نعرفوه  شكرا منافقين,1
المعطوب ياك,0
رزقك الله الصحة و العافية يا أستاذ و حفظك و أهلك  من كل شر اللهم وفقه و أعنه و أفتح عليه أبواب الخير كله أمين يا رب العالمين,1
خاصني زجاج,0
Soolking n7ih lzom,0
يحرق حتشون يمك أدمين,1
٢٠ دج ما تديش الصح,0
روح طع طع طع,1
حاب تولي دزاير كيما اليابن ماتقدرش خطراكش شعب الدزاير مش كيما شعب اليابان,0
وتحياالجزائر و الوطن.بلادي وان جارت عليا عزيزة,0
ألف مبروك وديما عقابهم ولاد الحركة الكلاب,1
و الله غير قستها ههههه,0
روح تعطي انت و لكرف لي معاك,1
صحفي حر حيا الله الأحرار ديمآ عقبهم,0
ومبعدا الدولة الباديسية تتدخل نصرة للشعب المالي لدحر الارهاب ومن ثم يلعبوا لعبهم و يدخلونا في مستنقع لا مخرج منه ,0
هذه سياسية لها قناعاتها، وتوجهاتها.. ليست  كالساسة   الكراكيز، الملجمة.. هذه لا يمكنها ان تامر بزرع شجرة يافعة، وقلعها بعد حين مثلا...هههههه..,0
اسعار المكيفات  بروند,0
هل توجد غسالة بحجم 14 كلغ,0
والألوان المتوفرة كامل هايلة,0
هنا قستها صاحبي,0
هل يوجد في ولاية ورقلة نقطة بيع وهل تحتاجون الى وكلاء,0
Nik mok mana ltindof 🖕hata jahaltna ya ta7a,1
اي واحد ينجم يشارجي ويرسل واش تزعقو علينا 😞,0
Amir dz 3abla à genoux,1
الحق يعلى ولا يعلى عليه,0
روح نيك يماك,1
ماقستهاش الغمالة راي طاغية نتو زعما الفئة العميقة اللي تميل ومااطيحش,1
بوشاش هذا ميعجبو والو، يعجبو كان كي يجيه التعيين لشخصو زعيم كبير. ارجع للبيرو تاعك تخدم على روحك كثرت ليزافير غير من الف مليار وطلع هذا حداد وهذا كونيناف وهذا ربراب وهذا غول وهذاك ولد عباس وشكيب واويحيى وسلال.... بوشاش اشري كونتوز خيرلك من لبلاق.,1
يخي خانزة يخي تفوه عليك وعلى لي يسمعلك,1
اللهم امين يارب العالمين,0
نسيت ختك,1
Bsh lamqawda tjrs نفس الحكاية aya donc ma tssalakha ghir المقاطعة,0
أنا ندير بيتزا ولسوب ونتوم واش رايكم يا لبنات,0
ماشاء الله هاذي هي اخلاق المسلمين,0
انعطيز مك القحبة,1
محال الرخس اللي راك فيه ازبي ميتحركلك والو انت؟,1
تسما بالعطاية تصبح مشهور الأصح مشهورة,1
اوك ميش مشكيلة ربراب يتحسب ولا سرق ايدخلوه السجن السؤال المطروح وين راه سعيد بوتفليقة وين راه سلال بوشوارب طحكوت طيب اللوح بلعيز خربوش والقائمة طويلة والمصيبة الكبيرة هل يحاسب القايد الصالح صهرو طليبة وأبنائه عادل بومدين القايد الصالح هذا هوى المشكيل,1
يعطيك الصحة خونا لطفي شرفتنا,0
اين مذكرة بوتف وشكي ونزا في قتل مئات الألاف من الابرياء ونهب اموال الشعب.,0
حوست علا ميزاجوغ,0
كم تقاظيث في هداه تغريده,0
 موش غالي,0
ربي يحفظك ويرحم أمك الف مليون مرة  ويجعل كل حسناتك في ميزان الوالدة الكريمة  وفي ميزانك ايظا.,1
مازال أنت ينيكوك يا عطاي,1
اعطونا نتوما الوصفة,0
الجزاير مقاطعة تابعة لفرنسا والثبون خاتم بين يديها,1
انا بانتلي ماراهش صاحي,0
"
صادويش",1
Vive militaire y’a kelbe ,1
"ههههه هاااتفووه
باينة نتا فوطيت بلا للدستور 
ومن جماعة لا للأمازيغية",1
تفوهههههه عليك ياوجه لاميزار الغبينة انت رك في لندن وتخلص بسترلق وحنا تدمر فينا للفوضى وجهك ماربحش,1
السكر 36 دينار فالاسواق العالمية ... 90 دينار و يقولك ربراب نزيه .. حاب يركب الموجة على ظهر الشعب المقهور,1
@user وعلاه مازل الخير في امة العربي البشير احسني نيتك ترزقي عليها,0
الحركى بن الحركى وولاد فرانسا,1
@user @user هههههههه علابالي غير انت لي تقول لااااا هههههههههه,0
 اكدلي على الموسيقى 😂😂😂,0
شتي نسبك مي الله غالب اخلاقي متسمحليش,0
لا مش هك:/,0
امشي تع....,1
"زاد النعي وسئمت العين رؤيته وتكرار العزاء هنا وهناك !
أيام الطاعون الذى قتل من مصر ١٠٠ ألف شخص وماتت فيه أم السلطان.
   يقول ابن إياس : 
إن الموت كان وحش أسود يخيم علي البلاد فيموت في اليوم في مدينة كبيرة كالقاهرة أكثر من ألف شخص ولا يستطيع القاضي أن يوزع التركة علي الورثة لأن الورثة  يموتون تباعا،،،،
وفي النهاية يؤول الورث لبيت مال المسلمين،،،
المصريون أيامها أطلقوا حكمة( يا وارث من يرثك؟)!!
لما زادت الأزمة شيوخ المساجد أطلقوا دعوة للتضرع الي الله والمحافظه على الصلوات وصلة الأرحام، وترك المعاصي و رجوع التآخى و المعاني الإنسانية السامية بين المسلمين ، وترك شهوات الدنيا الزائلة ، وكثرة الاستغفار والحوقلة والمحافظة على الأذكار بأنواعها،، واعتبروه أنه الحل الأخير ولا حل غيره .
( يا وارث من يورثك)  
المدهش في الأمر أن الوباء (الطاعون)اختفي بعدها بفترة وجيزة جدًا ، قال تعالى: 
(فَلَوْلَا إِذْ جَاءَهُم بَأْسُنَا تَضَرَّعُوا وَلَٰكِن قَسَتْ قُلُوبُهُمْ وَزَيَّنَ لَهُمُ الشَّيْطَانُ مَا كَانُوا يَعْمَلُونَ).
فايقن حينها الجميع عظمة الدعاء ، والمحافظة على الصلوات، والبعد عن المعاصي والمنكرات. في رفع البلاء ........
تيقن الأمن الأمان والحياة الهادئة والسعادة فيها في القرب من الله بطاعته، والبعد عن مخالفة أمره.. 
ففروا إلى الله
منقول بتصرف  .     وهكذا يتوجب علينا فهل نحن فاعلون؟؟؟",0
الرجلة هههههههههههههه🤣🤣🤣🤣🤣🤣🤣🤣🤣🥰,0
اظن ان الله استجاب لدعاء المظلومين ,0
احنا قابءلي او عربي  شاوي  مزابي كنا اولاد الجزاءر نحبو مصلحة الوطن ماشي مصلحة ربراب,1
مولودية تقعدلكوم عقدة,1
كولي الخبيز وسكتي,1
يزينا - شكون اللي خصخص صوجيديا و ربراب ضابط عنده - كان جيسكار,0
الله ينعلك يا حركي عمبل ,1
كي شغل بطاطا مقلية بالبيض وزيد عليها زوج حبات بيض,0
آمين يارب العالمين 🤲,0
ذ.م مين يروحلك تفاعل خخ,0
ارحلوا ارحلوا ارحلوا   و استهدوا بالله   لا للعب مع الشيطان.  ظهر الحق و زهق الباطل يا مجرمين ,0
أوكي شكرا...,0
Hmar,1
اصبرولي هذا السمانة نلقى العروسة نجيبها ونجي نشري,0
وينتا تتعلمو بلي هو جا باش يخدم بلادو و لي بعدو جاو باش يخدمو بلادهم ميهمهم ني عراب ني شواذ ني اسلام,0
فريطوملات بالبيض😂😂😂😂,0
"هل تفضلون آلة الغسيل في المطبخ أو في دورة المياه ؟""",0
اصله من آسيا الوسطى,0
Ana na3bed El nik ,1
ان كان ربراب فاسد وانتم تساندوه فانتم ايضا مفسدون,1
أو تبكي بالإستماع إلى هموم النساء (خريسو),0
سلال مرهوش فالحبس رهو في فيال سكن فالجلفه,0
مصلحه مابعد البيع مجرد شعار عندكم غير موجوده,0
وجوه الرخص والي رخصكم تعليم اعلاه ما تقولوش صح غلطنا سامحنا .اخطونا يا فساق,1
مغربي يسب جزائري والجزائري يسب المغربي حسبنا الله ونعم الوكيل فيكم ياعرب سوريا راحت ليبيا من زمان والعراق راحلت رانا قريب نعودو نتعدو على الاصابع عند الغرب ديرو الخير في رواحكم رآه كاين رب يحاسب في الأخير  دع الخلق للخالق,0
